gene_symbol,log2fc,pval,padj
PITPNB,1.373878,8.837283392008016e-38,2.244944005861261e-36
AC013461.1,2.458523,1.0045825974373197e-37,2.5453741019088377e-36
EEF2,0.3661895,1.4765538821552981e-37,3.7220515937099326e-36
GULP1,1.8871686,1.7073102384359435e-37,4.2927281212439284e-36
YWHAQ,0.63811255,1.981467438048289e-37,4.9756848999879254e-36
PTGES3,0.6026065,3.1087012762561288e-37,7.786405667993377e-36
AKAP1,2.8557303,4.676087724338739e-37,1.1697358376074845e-35
TMEM159,1.7508528,5.291949884798646e-37,1.320435515671459e-35
NUDC,0.8334731,6.312819279279464e-37,1.5711728185973775e-35
AAMDC,1.0853086,8.914587500558677e-37,2.2131138817674837e-35
NDUFB10,0.6593569,2.5010535738920097e-36,6.146964421233087e-35
MAP7D3,1.4689071,3.2464787190948754e-36,7.949223483791213e-35
PRDX2,0.7280789,3.802003080758686e-36,9.274811981870632e-35
NPNT,4.0036144,4.510389231685459e-36,1.0975652608093997e-34
RBP1,1.2091333,4.6923191060093984e-36,1.140424947618749e-34
TWSG1,2.18652,5.125982385608314e-36,1.241220020515156e-34
CYFIP2,2.2945411,6.070346234690708e-36,1.4662794553622691e-34
KANK1,2.3086073,9.510930606812154e-36,2.2945265962103136e-34
RBFOX2,2.0575933,1.1530662965798172e-35,2.7715879612900202e-34
NSRP1,0.894546,1.3737254899212307e-35,3.2979475681112623e-34
PMEPA1,2.260428,2.0877348904194083e-35,4.987733100294824e-34
MRPL51,0.77595305,3.406297576227197e-35,8.118136114397472e-34
C11orf58,0.6034139,3.803685764958758e-35,9.03237554476076e-34
NNMT,0.5828403,4.6079381935532614e-35,1.0928984410331028e-33
VDAC2,0.65865594,1.0867604573782118e-34,2.5682553020397115e-33
GUCY1A3,4.717393,1.110673352632854e-34,2.6216157814486404e-33
TMED2,0.6662419,1.3061360884625194e-34,3.0792863035191915e-33
NDRG2,1.4994187,2.2090810058169994e-34,5.1769905526071325e-33
FHL2,2.149926,2.7373983067759057e-34,6.399848455151946e-33
CALM3,0.73632926,5.893106203281937e-34,1.368007723363984e-32
EIF4A2,0.454383,6.048434446836674e-34,1.402409411482343e-32
OST4,0.36945316,7.534287991241258e-34,1.7407658106202775e-32
SORT1,2.4489532,8.855559832632998e-34,2.0436387022210094e-32
MAF1,0.9507239,1.1281275195993173e-33,2.6003802216133385e-32
RTL8C,1.9703754,1.4202766919406934e-33,3.269962566386173e-32
OAT,0.84428036,1.8752139277120887e-33,4.3123340639386065e-32
PTTG1IP,0.90542454,2.2000527769075975e-33,5.053438983593129e-32
FAM207A,1.8224211,2.260501440025117e-33,5.186228624711068e-32
NGFRAP1,1.1869762,2.537192132051946e-33,5.800729267488995e-32
MLF2,0.9630547,2.577459923621294e-33,5.885948550318453e-32
RNF11,1.2358731,2.9815563027679392e-33,6.785111114007318e-32
VAMP2,0.6165784,3.0699006786446585e-33,6.978079438556217e-32
DCTN2,0.92729205,6.295187419261889e-33,1.4259904958240467e-31
CAP2,5.3073525,7.840921477065526e-33,1.774087434776322e-31
DCTN3,0.8001296,9.560931126793164e-33,2.160770434655255e-31
PSMB6,0.64716107,1.0212186426132218e-32,2.3053043571826828e-31
TBX2-AS1,5.292282,1.0875816141661502e-32,2.4522969836851888e-31
PTP4A3,2.858773,1.1530969859733134e-32,2.5970438646285555e-31
LGALS3BP,0.7875958,1.8482933969816486e-32,4.158025717557572e-31
LRRFIP2,1.4752353,1.9459544394319268e-32,4.372726421498348e-31
LDB3,5.592365,2.3027752536834892e-32,5.168626374192324e-31
NDUFS4,0.80980754,8.089581793921758e-32,1.8033713971892246e-30
SEPT2,0.756004,1.2990532243112892e-31,2.89263697581071e-30
PKD2,1.9099046,1.786993303908876e-31,3.961202067807928e-30
MSRB2,1.2239615,1.8101367501359943e-31,4.0034768032816556e-30
POSTN,2.501075,2.141319405724155e-31,4.7200249053081095e-30
APP,0.6554769,3.2794831216966707e-31,7.212661872348987e-30
HEYL,5.0933037,4.140894935955331e-31,9.086861186468049e-30
ARL6IP4,0.5042166,4.486082686730832e-31,9.822422916091495e-30
CSPG4,4.3942823,4.7741548390212045e-31,1.0441538647923796e-29
NDUFC2,0.59865236,4.785221409144588e-31,1.0454113705177877e-29
DYNC1LI2,1.1718525,5.471105475477336e-31,1.1926039452199045e-29
PPP1R3C,4.822905,5.689811135374482e-31,1.23753392194395e-29
POLR2I,0.8448491,5.747109603828373e-31,1.2486151274085467e-29
RGS3,2.0892918,6.015881579792163e-31,1.304126390538848e-29
DUSP26,5.733676,6.1352901618620835e-31,1.3285470832878005e-29
MACF1,0.9819501,7.346867929913564e-31,1.5891542050380694e-29
VKORC1,0.7028074,7.4479122416113795e-31,1.6092401153248675e-29
TJP1,1.5342516,1.0575210141910276e-30,2.279931818094735e-29
NDUFA11,0.54940456,1.1368052044700338e-30,2.4481778675016217e-29
AP3S1,0.68327713,1.2796388847349296e-30,2.7467532479976186e-29
ATP5I,0.88179284,1.5465997795130019e-30,3.308949386810081e-29
MAP3K20,2.4241176,2.4068856905358273e-30,5.138348148459874e-29
ENTPD1,1.6518732,2.511248817354118e-30,5.355333432409618e-29
GLIPR1,0.73032004,2.5843136096228094e-30,5.505175968841136e-29
ROCK2,1.7947313,3.206562786860663e-30,6.815939190838309e-29
TMEM14A,1.1893816,3.77204044588093e-30,8.000632065470425e-29
PARVA,1.9359875,8.215356791434136e-30,1.736885432614817e-28
JADE1,1.5206896,8.29213361468079e-30,1.751234491212177e-28
MZT2B,0.539534,9.510010877904486e-30,2.0041354113757557e-28
C1QTNF2,2.6583521,1.535313457112193e-29,3.2148384657870007e-28
CETN2,1.3573883,1.6338727711642927e-29,3.413943297197909e-28
PPP2R1A,0.9052828,1.8787424653782413e-29,3.9214261522576413e-28
CLTB,0.86480755,2.214812867462006e-29,4.617990519622265e-28
GUCY1A1,3.7005274,3.876415415796256e-29,8.065405280993226e-28
NOL3,2.8522546,3.8936262635581676e-29,8.09265111988168e-28
ANXA11,0.6652261,3.995909184930865e-29,8.296469524193312e-28
TUBA1B,0.42350647,4.071242594805018e-29,8.443963280491167e-28
RBBP7,0.9818037,5.138285979068323e-29,1.063462936004646e-27
DYNLT1,0.65986323,5.510190687619478e-29,1.1392362702415792e-27
MANBAL,1.5062559,1.1594333485039157e-28,2.3796219726810012e-27
THBS2,1.5394326,1.5777441376532317e-28,3.234786781495082e-27
PCBD1,1.0265297,2.0012697702537052e-28,4.0903291291817414e-27
PKM,0.53644705,2.4966452257620276e-28,5.092223903416285e-27
HADH,1.7898282,4.560682262489498e-28,9.273230056366962e-27
ADH1B,0.5237989,4.929827035604152e-28,1.0013456526244714e-26
ARHGEF25,3.8013833,5.646420494868983e-28,1.1457164062963256e-26
NCKAP1,1.6190119,6.624528683566881e-28,1.341415890590031e-26
CCT8,0.7771252,6.833186764968133e-28,1.3822440141234922e-26
PSMB1,0.47573158,7.985474023138355e-28,1.612016326929634e-26
SUGCT,4.351616,8.951963785586785e-28,1.805266789253409e-26
MBNL1,0.6423954,1.0535814957011844e-27,2.122491738573431e-26
NTN4,1.9970763,1.0771305277522747e-27,2.167711406004629e-26
HSPB8,1.964137,1.0879393785023365e-27,2.1872253640197282e-26
TCEAL9,1.2278461,1.2354256450195183e-27,2.4811990840014064e-26
NDUFA5,0.72147506,1.4468372583304006e-27,2.902827976866565e-26
WDR13,1.188648,1.6571242874794607e-27,3.317961073362643e-26
COPS6,0.7549204,1.7864817058526004e-27,3.569695457365227e-26
RWDD1,0.60586417,1.8644086213421743e-27,3.7178501331470417e-26
C1orf198,2.8931017,1.9501214760234785e-27,3.8848316577075615e-26
RTN1,2.720407,2.1475078271891425e-27,4.2693932151863417e-26
PAWR,2.6994536,2.5337963905520914e-27,5.02212748296726e-26
SEC61G,0.48563635,2.9183771063053496e-27,5.772749563800381e-26
TIMP2,0.7084707,3.9702732277150424e-27,7.845579115912881e-26
KTN1,0.6043312,4.313891723543822e-27,8.516038059068136e-26
C7orf50,1.0018835,8.362095748290338e-27,1.63923755336874e-25
MYO1C,1.6528264,8.429704407632367e-27,1.6492024682872399e-25
NRGN,2.7264884,8.785164463905834e-27,1.717036815997182e-25
RRAGA,0.93806976,9.41524612020071e-27,1.836533424755817e-25
ATP5J,0.91509616,1.131688653322638e-26,2.20309527738908e-25
MT-ND4,0.107462555,1.1858044303484281e-26,2.303882085920039e-25
HEY2,3.399759,1.2966282363502026e-26,2.516713167138962e-25
ANGPT1,4.246376,1.9245405055002617e-26,3.720778310633839e-25
ATP6V1E1,0.7321713,2.0711910101660673e-26,3.996443340714938e-25
FOXC2,4.530249,2.099850866203863e-26,4.0477713462059172e-25
GJA1,1.7091058,2.5088392742333782e-26,4.812565639997725e-25
NTRK2,3.4934878,2.6383668185508115e-26,5.056098283269596e-25
TCEB2,0.7651879,3.4050708235147014e-26,6.519036273801953e-25
SPINT2,1.1475534,3.575621984375576e-26,6.838898779843636e-25
WFDC1,5.587807,5.0260739927157296e-26,9.594433674250163e-25
SUSD5,5.677975,5.768551913853217e-26,1.0990432919591274e-24
COX17,0.6447011,6.219692462103431e-26,1.1827039960336332e-24
SCOC,1.1156312,1.1602015853090639e-25,2.1997959084230292e-24
TBCA,0.49415478,1.258707778974789e-25,2.3842690125435745e-24
TCEAL8,0.7684437,1.3410134743525283e-25,2.5377292524272773e-24
GADD45GIP1,0.60556364,1.3928609045100785e-25,2.633310683122804e-24
ATP5E,0.6892769,1.4895193644591193e-25,2.813345796733449e-24
CTNNA1,0.9127162,1.6245961404871285e-25,3.065528724976768e-24
SERPINH1,1.02569,1.893870823001088e-25,3.570209791164659e-24
ANXA5,0.46015924,2.0525430216902832e-25,3.865622690850033e-24
CTTN,1.1431322,2.0621715658970602e-25,3.880039935757703e-24
FOXS1,6.129291,2.1606862898566365e-25,4.057632648630486e-24
COX5B,0.40978777,2.9848247846667115e-25,5.599964209553138e-24
EBF1,1.3650838,3.1285200398257348e-25,5.863961965972698e-24
ARHGEF9,2.4637952,3.6891344526690188e-25,6.901594824774334e-24
SEPT10,1.5659114,4.113559307521997e-25,7.688289268488357e-24
KCTD10,1.9776736,4.642142257273353e-25,8.659753421490387e-24
RAD23A,0.665704,4.658255701104353e-25,8.681575696219317e-24
PDE3A,3.3206048,5.313738241109055e-25,9.884458022392265e-24
ATP5O,0.90071857,5.343521836501983e-25,9.93046562847845e-24
MPG,0.81721777,6.388714385351496e-25,1.1850462475922747e-23
NBL1,0.7605821,6.5541047885134e-25,1.2145787780560837e-23
PGM5,3.5551624,1.2381996108378814e-24,2.2838162052809028e-23
CAP1,0.50055724,1.6869462961085743e-24,3.108597757646372e-23
EIF3E,0.36823195,2.236430302946429e-24,4.109597440797448e-23
LINC00702,5.8391542,3.0784763031701914e-24,5.646362040385476e-23
TRMT112,0.45313984,3.1445193821048676e-24,5.762119300181352e-23
TBC1D1,1.4987442,3.758917777237916e-24,6.86875848848066e-23
NDUFAB1,0.67205966,4.148072084670511e-24,7.572831321150566e-23
SHISA4,2.070446,5.349678433333531e-24,9.7393867922411e-23
TMEM43,0.9729031,5.7038078249170124e-24,1.0364904755408346e-22
HSP90AB1,0.27764398,6.1063171861337295e-24,1.1086094968953037e-22
INMT,1.8090315,6.593013797480215e-24,1.1936633267592632e-22
SYNE1,0.9882585,7.481490725426142e-24,1.3520318992953015e-22
COL21A1,3.8023534,7.717358461227589e-24,1.3933765111538738e-22
DPYSL3,1.2709036,7.7350133170483e-24,1.3952828609156301e-22
SEPT4,3.7714376,8.935109815054006e-24,1.6073387848453055e-22
ID1,0.71984833,9.020128315838185e-24,1.6211495698904058e-22
INPP4B,2.2722516,9.282787913705036e-24,1.6668326571622686e-22
PDE1A,4.409077,1.0016298132619333e-23,1.7969019514923477e-22
VGLL4,1.2377104,1.0564711501537959e-23,1.8935584096922456e-22
RAB11B,0.86309963,1.1055296751675317e-23,1.9796834674994545e-22
MRPL20,0.6191433,1.3623950023075473e-23,2.4374349895696993e-22
MTHFD1L,2.3752327,1.459093700948531e-23,2.6080636680045473e-22
PRDM6,3.39876,1.9882847273055863e-23,3.541091875750221e-22
COX8A,0.43622807,2.1847130854686307e-23,3.887405310994047e-22
CTNNAL1,1.0989327,2.4465133624708867e-23,4.349307932450504e-22
MYL12B,0.31537765,2.868770209846264e-23,5.0953712616077e-22
COPRS,1.3350661,2.973981565568764e-23,5.27747522944161e-22
SYPL1,0.72689426,3.1232943615093757e-23,5.537440372948363e-22
RHEB,0.6090797,3.677857034102627e-23,6.503059802565274e-22
UQCR11,0.3745611,3.685438927660642e-23,6.510610978945511e-22
PYGB,2.0635018,4.056338277766656e-23,7.159400647885816e-22
SPTBN1,0.7136968,4.3136868189075137e-23,7.606790155458254e-22
FKBP2,0.5549185,5.479858203805974e-23,9.637296243580775e-22
GINM1,0.8267192,5.846448538067945e-23,1.027282137225129e-21
MT-CO3,0.081513524,6.664525000214448e-23,1.1668556594320256e-21
CPE,0.54240376,6.863693463691882e-23,1.2006578370383433e-21
TBCB,0.6214177,6.905056260335349e-23,1.2068196994730101e-21
HSD17B12,0.8883644,7.168410583668343e-23,1.2517343596455325e-21
ANXA4,0.7553733,8.66222764033782e-23,1.5098999987971829e-21
N4BP2L2,0.44393745,9.636938939167829e-23,1.6768273754152022e-21
HMGN3,0.54152787,1.182730676245072e-22,2.0561317910106637e-21
VCAN,0.89804983,1.4406585241910434e-22,2.5023169525304146e-21
CCND1,1.5498118,1.4774687010172175e-22,2.5639884906796586e-21
MINOS1,0.49150568,1.4789268460913944e-22,2.5642557008685184e-21
STUB1,0.7815093,1.75523559296765e-22,3.0379790694480577e-21
PRDX1,0.41972142,1.8983529771929656e-22,3.2827982618793396e-21
SHFM1,0.9144722,2.0848949224830696e-22,3.6022147597418376e-21
PLEKHA4,1.879877,2.1033598420883926e-22,3.630927235745564e-21
CFH,0.98236614,2.2873475520234517e-22,3.9450725936741326e-21
C19orf70,0.5906441,2.290554041433791e-22,3.947140540111411e-21
VAPA,0.46550724,2.3517523330284027e-22,4.049050295271844e-21
ROMO1,0.55639726,2.355898351329269e-22,4.05263984110552e-21
EDNRB,2.4040246,2.868972555579909e-22,4.922315740646787e-21
TCEA3,2.0157585,3.009338519039388e-22,5.158641147458801e-21
PDAP1,0.7408425,3.305064427693132e-22,5.660642576420066e-21
BAD,0.9403526,3.4092723090041416e-22,5.8239020103943905e-21
RNASEH2C,0.706402,3.9195724791486964e-22,6.6840098946246024e-21
HTRA1,0.7660752,5.316226865840802e-22,9.057855514398774e-21
C1orf123,0.8956373,5.534884918712745e-22,9.414092324544117e-21
PFN1,0.30209577,7.14298436796133e-22,1.2128269312854548e-20
UBE2H,1.3824124,7.208217929330224e-22,1.2228471175711033e-20
CTHRC1,1.6768389,7.321421159059624e-22,1.2409808864606063e-20
SUN1,1.3697157,7.551084529950774e-22,1.2777058866427893e-20
HYI,1.4944844,8.63006318729246e-22,1.459022376513709e-20
ACTR10,0.83795726,9.127573485981474e-22,1.539162520423394e-20
GPX3,0.38032144,9.135633093340995e-22,1.5392015242611025e-20
ERRFI1,1.0307488,1.1092348813420537e-21,1.867275362752351e-20
ACTC1,4.4945726,1.1391580484233815e-21,1.9160073180582146e-20
INHBA,2.0839453,1.284457530386618e-21,2.1585473472189474e-20
CRTAP,0.84687006,1.3066538034328595e-21,2.1939732778050284e-20
PRDX6,0.47812465,1.3765201008479505e-21,2.3093121350573723e-20
ANXA7,0.63973165,1.410946018693439e-21,2.3630341243228617e-20
EPDR1,2.3544605,1.4966754388431914e-21,2.5044793598753048e-20
SUN2,0.8228428,2.217665849524906e-21,3.701506445955747e-20
ADARB1,2.365126,2.9071728629101875e-21,4.831854000890964e-20
MAOB,2.9349093,3.0199357957917757e-21,5.0150318933157006e-20
NTF3,5.3822017,3.177027000292195e-21,5.271451888586087e-20
ALCAM,1.1160096,3.5601349403124364e-21,5.887247535443492e-20
DACT3,3.6588302,3.876615688458934e-21,6.399833557219108e-20
ZNF703,2.1476023,4.896581484972606e-21,8.056618004814342e-20
CRISPLD1,4.6043706,5.8614498279403565e-21,9.628055682285989e-20
WWTR1,1.1382498,6.092646495105982e-21,9.999467060665595e-20
HSPG2,0.8956096,6.118022432135244e-21,1.003274037203029e-19
WTIP,3.3448563,6.311967283557891e-21,1.0342158394109604e-19
NME3,0.6763929,6.92852220301399e-21,1.1324073446023364e-19
SGCD,2.7630045,7.011030455986234e-21,1.1449408706445293e-19
FKBP8,0.5549858,7.384118132911267e-21,1.2048674749319612e-19
PDCD5,0.67483836,8.549363679564989e-21,1.3926892184557317e-19
SEC23A,1.1351563,8.863583147257368e-21,1.441486946578779e-19
FEZ1,1.2985922,9.055707308988378e-21,1.471515017432475e-19
PIN1,0.69713956,9.078875812300637e-21,1.4740615707799764e-19
PDE4DIP,1.3473569,1.0995426525693825e-20,1.7808243521267873e-19
DUT,0.6713617,1.3900141827800822e-20,2.2438800379164186e-19
CRYZL1,1.2571512,1.426520573048104e-20,2.300922683123201e-19
OPTN,0.77284986,1.549740956061759e-20,2.4976234982037957e-19
ACADVL,0.67922354,1.5911824340065465e-20,2.562311958840026e-19
TNFRSF11B,4.4293356,1.6995242310210715e-20,2.7345372692582904e-19
SF3B6,0.5004894,1.926874293401926e-20,3.092751212805606e-19
CFAP36,1.0037308,2.2038599906148697e-20,3.5344449539534723e-19
ZBTB38,0.81645375,2.2573382526280547e-20,3.617260368636741e-19
RP11-356J5.12,3.816071,2.930834219745222e-20,4.685045725904922e-19
THRA,1.7341926,3.0267885426211747e-20,4.830577623783891e-19
ITGAV,1.2843212,3.16751599043412e-20,5.046977261257348e-19
ECH1,0.5322438,4.152883894545701e-20,6.600970342324784e-19
REEP3,1.1670244,4.418966159481518e-20,7.006912308687549e-19
PLA2G5,2.2532787,4.723794935638125e-20,7.484226915754779e-19
ZC3H13,0.72624123,5.1151481077477414e-20,8.091234279528245e-19
AKAP6,5.0410833,6.980044053536575e-20,1.0993638728403793e-18
ANAPC16,0.41592038,6.983549370245315e-20,1.0993638728403793e-18
MYRFL,5.3469205,7.06206613604195e-20,1.1108347549348547e-18
NDUFA12,0.5661938,7.22358789993342e-20,1.1353332157353387e-18
FBXL3,1.1872655,7.516383020003328e-20,1.1804083301861457e-18
MRPS36,0.6918771,7.670579027261683e-20,1.2036626084119648e-18
CAMLG,0.6223776,8.195793960089601e-20,1.2840294887910894e-18
FAM127A,1.3759663,8.631558970765946e-20,1.3490756159236886e-18
PHACTR2,1.0351351,9.358431110056873e-20,1.4592027952889629e-18
LIMS1,0.7016515,1.1390887659683221e-19,1.770495123831553e-18
RCN2,1.0721301,1.183556744303429e-19,1.83815898155561e-18
UQCRC1,0.8144582,1.2008874319346445e-19,1.863602895556352e-18
PGAM1,0.5555256,1.3390764743973526e-19,2.0747771189598694e-18
MYO1B,2.9664588,1.601169775378646e-19,2.4769630309594756e-18
ATP5L,0.61859876,1.659516135584014e-19,2.5652048944852894e-18
LUC7L3,0.6001611,1.6736185711002919e-19,2.5829425702491317e-18
LEPROT,0.58765256,1.816146723326127e-19,2.7985169963979867e-18
NDUFAF2,0.95773244,1.9574921269798258e-19,3.0115970423065207e-18
DDX1,0.8915679,2.020917043003742e-19,3.1067451837012958e-18
CAPZB,0.41652492,2.096766410384217e-19,3.2183154692407862e-18
GTF2H5,0.74327654,2.1640969530506662e-19,3.3190697574791106e-18
COX14,0.5735197,2.189922248118484e-19,3.3560601124322392e-18
ARL6IP5,0.39427003,2.8301450617933246e-19,4.323722782049755e-18
PJA2,0.88080424,2.8506543979791566e-19,4.3516744389026534e-18
PEA15,0.9222777,2.955542720253157e-19,4.5082917739036124e-18
SMARCA1,1.7563742,3.677102925982748e-19,5.591585284661468e-18
PCSK7,0.72664785,4.386480218542675e-19,6.6599979966784605e-18
ALDH1A2,3.3553803,5.247609426337757e-19,7.949036713455546e-18
PTGIR,1.570945,5.386704759660749e-19,8.153455657001512e-18
ATP1A2,5.9058337,6.162378727542008e-19,9.2989018066716e-18
SELK,0.8186265,6.335941263803602e-19,9.553472172462149e-18
PRR34-AS1,1.6543121,7.8467674230362855e-19,1.1786336216328452e-17
ZFAND1,0.96307075,7.987023288752088e-19,1.1987851290339202e-17
RAI14,2.3278909,8.016553444833946e-19,1.2022995715661712e-17
BTC,4.4892063,8.761076793263627e-19,1.3109611256404066e-17
CCSER2,0.7079965,9.908326929280412e-19,1.4792522709454173e-17
RPL15,0.0926388,1.3477730918698248e-18,2.0060495482471228e-17
EI24,0.98643696,1.392727896996144e-18,2.0698273553090083e-17
AMIGO2,2.7111144,2.0557194373761433e-18,3.0459348589065356e-17
ERLEC1,0.76141983,2.234499694176314e-18,3.3033633824732845e-17
TAX1BP1,0.4832324,2.508233999244969e-18,3.705251457036407e-17
CHMP4B,0.66520894,2.9301530416141124e-18,4.322030690488873e-17
USO1,1.0713849,3.446398587197563e-18,5.0720875016076706e-17
HOXB-AS3,2.4261277,3.619787401988103e-18,5.3193019355672704e-17
C1orf122,0.8474447,3.80561756843769e-18,5.588204079956822e-17
NDN,1.0608445,4.42673492491086e-18,6.485727428733036e-17
TCEA1,0.56551814,4.488604572118712e-18,6.571477520253024e-17
TPD52L2,1.0008256,4.578759943807965e-18,6.695140339948312e-17
TMEM204,1.339889,4.579881882428278e-18,6.695140339948312e-17
GSTM3,0.75907797,4.611644419906428e-18,6.736564085007444e-17
SPATS2L,1.0349035,5.0104400723074925e-18,7.313680230267997e-17
PARM1,3.0863867,5.02077602313798e-18,7.323330724550369e-17
PLSCR4,1.3759558,5.297705298901807e-18,7.715813450889432e-17
C1R,0.23389524,5.445762920955967e-18,7.92558035172733e-17
ATP5G2,0.68524194,5.6672985207388056e-18,8.24189523038213e-17
RP11-394O4.5,5.0629497,5.877293680132668e-18,8.54097179148326e-17
ST6GAL2,5.213548,7.04937538123433e-18,1.022159430278978e-16
TRAK2,1.9186943,7.39264692895238e-18,1.0711438755863057e-16
AXL,0.67922676,7.643259871216033e-18,1.1042011431877269e-16
PSMC5,0.5437247,8.066723701911858e-18,1.1636678021055828e-16
FKBP10,1.019942,8.190008269660933e-18,1.1805860894286897e-16
CCDC124,0.87745064,1.0006305415435108e-17,1.440292657966948e-16
FAP,3.1839786,1.1411616332747861e-17,1.6353877575400032e-16
EIF1AY,0.82463765,1.171643299210967e-17,1.677847818578735e-16
CDH11,2.3389149,1.2238309322316447e-17,1.7500337301482615e-16
ATP2B4,1.3105253,1.2757600980579283e-17,1.822964756396438e-16
MPC1,0.7060268,1.2857003194153312e-17,1.834502153871135e-16
CACNA1C,4.5031238,1.465187300336451e-17,2.0860617450554164e-16
NUCB1,0.52466524,1.4766200611664e-17,2.1008179191500546e-16
TBX2,4.7652917,1.756017041910886e-17,2.49471149407889e-16
CALCOCO1,1.2867649,1.9871484306753065e-17,2.816965569137554e-16
NDUFB9,0.4255753,2.0365609894183585e-17,2.882855448088104e-16
MYOZ1,6.17591,2.0491153138343068e-17,2.898539949684183e-16
UBE2V2,0.775273,2.5456002730352725e-17,3.590501618968402e-16
AIG1,1.2522776,2.5871084675732045e-17,3.646432020747265e-16
MYO1D,2.8529532,2.6693788435830004e-17,3.757002635828844e-16
METTL5,0.86873746,2.94008265717604e-17,4.135043290800808e-16
NDUFS6,0.5016194,3.571694247711037e-17,5.016189449892458e-16
NT5C3B,1.2767439,4.198084959889634e-17,5.883303384272985e-16
SERPINB6,0.5910028,4.6379412403318566e-17,6.495099762635681e-16
SPCS2,0.40940717,4.7780349037316074e-17,6.681772565943873e-16
ATP5A1,0.9548535,5.171660972909273e-17,7.227092967259568e-16
GJA4,4.729673,5.652451994794327e-17,7.887758063991913e-16
