gene_symbol,log2fc,pval,padj
CSGALNACT2,-0.87463766,0.00025746281198675016,0.0015979273387889778
FKBP1A,-0.78735065,0.0002544888531731921,0.0015809667712768732
HERPUD2,-0.7447386,0.00024933175580035984,0.0015508892700242566
FMNL2,-1.5808299,0.0002446000200607715,0.001521938479251547
GNAQ,-0.6286618,0.00023844027884289032,0.001484081279711589
TAP2,-1.3384428,0.0002359934621516473,0.0014707142481222468
F11R,-2.6846902,0.00023579108040171201,0.0014699189038866395
RSPO3,-2.2720048,0.0002357422072307121,0.0014699189038866395
RFK,-0.8609457,0.0002354844229269459,0.0014689386813418815
GGA1,-0.8444459,0.00023504408917931655,0.0014671228195059433
RNASE2,-3.909278,0.00023470995239122021,0.0014655024083569934
KDM2A,-1.057178,0.000232919745162933,0.0014547865404681032
JAM2,-2.2744403,0.00022743793724381265,0.0014209992761639162
ODF3B,-0.77014774,0.00022725031792720184,0.0014202783697026835
PTTG1,-1.6780137,0.00021888659005826704,0.001369747973814655
FMN1,-3.2944927,0.00021752944329240587,0.001361688606817983
STARD3,-0.93834144,0.0002167452950794956,0.0013572120993162555
LPCAT1,-2.1282573,0.00021637175116608472,0.0013553046739176672
SUSD6,-1.0937978,0.00021604133139619528,0.00135366623897769
CCDC88A,-0.847016,0.0002158175663678964,0.0013526952470275994
UBE2L3,-0.335795,0.00021401790818570993,0.001342271167702529
PTGES,-2.6588488,0.00020928261528342922,0.001313829751501528
SRPX2,-1.4105242,0.00020886178518867915,0.0013120256934120796
SIPA1,-1.3509204,0.00020877941023229714,0.0013119273774328624
TLE4,-0.5388579,0.00020864864213278247,0.0013115248087003737
AP2S1,-0.70770246,0.00020682954891058095,0.001300506105110279
EDEM2,-0.8992673,0.00020592021835730994,0.0012956170666692571
MYD88,-1.5467792,0.0002036721687353951,0.001281882900664321
LSM6,-0.48207667,0.0001962697535922143,0.0012376702678416026
WARS,-1.1225147,0.00019591234119380502,0.0012358127855478327
AUP1,-0.37148628,0.00019528236889459002,0.0012322342545588668
DDX3Y,-0.5749066,0.00019135253158855797,0.0012082124200687946
GNPTAB,-1.0279585,0.00018114452171387742,0.0011452294488547453
TFDP1,-1.4516035,0.00017838334867860154,0.0011281355425277143
LDB2,-1.7829512,0.0001735139245014876,0.0010976933022999514
SH3BP1,-3.3313875,0.00016837942848392488,0.0010662403616267088
ALOX15B,-3.972722,0.00016707607890039734,0.001058327919890339
ATP5MF,-0.5359631,0.00016480881321552951,0.0010443025734591495
FGD3,-3.8134384,0.00016172438384989946,0.0010260809407088489
AQP9,-3.4786947,0.0001610075761443703,0.0010221927549727507
LILRA5,-4.0479693,0.00015858767811940017,0.0010078057295357615
HPGDS,-3.247946,0.00015020925619232497,0.0009564165787737998
RPL34,-2.014303,0.00015001564123655472,0.0009554932095863747
NBN,-0.8815399,0.00014856572319501277,0.0009465648896501428
NAGA,-1.165989,0.00014825906776197182,0.0009451858545808484
FES,-1.4555058,0.00014676426899300123,0.0009359970992346383
RASA2,-1.2149426,0.00014474377222750898,0.0009240104056939226
RGS18,-4.2246413,0.00014036199468132757,0.0008972033613212818
SLC18B1,-2.4909537,0.00014014871684892802,0.0008961314051003651
CSGALNACT1,-1.6491612,0.00013814513690487266,0.0008841828391352886
MERTK,-1.7506227,0.0001367303289532402,0.0008759829677023815
MAP2K1,-0.81247306,0.0001366416977622611,0.0008757004763368897
GABPB1,-0.75216645,0.00013588364130818237,0.0008711262326056347
H2AFX,-1.5008569,0.0001355750741571335,0.0008694315420996605
IGSF10,-2.0660906,0.00013513598349606577,0.0008671813666774299
FOSL1,-1.6864748,0.0001348025289629811,0.000865323971423485
DERL1,-0.5545474,0.00013364033865563392,0.000858143807526804
NCL,-0.14772896,0.00013034849020408134,0.0008372793251854451
SELENOH,-0.40368786,0.00012676304915747259,0.0008147809978863112
C1GALT1,-0.7922321,0.00012665705685978456,0.0008143659424385493
CLEC11A,-0.7286236,0.0001258279142066944,0.000809299459971222
PALM,-1.8199215,0.00012247274998629677,0.0007883675596179024
SVEP1,-1.6863571,0.00011873477946544373,0.0007651796898884151
ASGR1,-3.785788,0.00011843037709156007,0.0007637186206540683
GSPT1,-0.65830797,0.00011806011603810127,0.000761580709167043
ROBO3,-1.757808,0.00011784145313476018,0.0007604196427750754
VOPP1,-0.9261083,0.0001110846723532657,0.0007184693512532599
ACP2,-1.1475248,0.00010969463147472339,0.0007097123540822677
PALMD,-3.2619143,0.00010935348283895627,0.0007079710831674542
ITPR2,-0.85228413,0.00010739940008330141,0.0006962370604806701
DPYD,-1.1685947,0.00010601196546819087,0.0006874694145895676
RCAN3,-3.0959454,0.00010359403978203683,0.0006726770178977571
IPCEF1,-3.0353467,0.00010218258117606701,0.00066373105751035
HPCAL1,-1.1663456,0.00010188447766974338,0.0006620134170332102
SATB1,-1.5688453,0.00010124170676238058,0.0006582719703577801
CSNK1D,-0.5774028,9.919976804139143e-05,0.0006458496156390194
ZAP70,-3.0905266,9.796303815564555e-05,0.0006380090282266654
RPL8,-0.9703155,9.791553523373896e-05,0.0006379767042748875
GNAI3,-0.40396172,9.596730997545218e-05,0.0006256330400322748
TRAM1,-0.31073043,9.535231959238929e-05,0.0006218299528442979
MAPK1,-0.69468534,9.395062193787497e-05,0.0006131328865751691
REEP4,-2.065896,9.377550194428848e-05,0.0006123593222280305
WNK1,-0.4936104,9.335862740930644e-05,0.0006100423170893265
ELMSAN1,-0.7831881,9.3140936679389e-05,0.0006088221732015115
CCNK,-0.9027238,9.115433706657386e-05,0.0005966300184430676
CCR1,-2.5955791,8.646647773418418e-05,0.0005670793479684887
GRK2,-2.2450025,8.41149693175453e-05,0.0005523942975021963
LRMP,-3.5164244,8.374339969308165e-05,0.0005501378966807121
BCLAF1,-0.30042666,8.192375107557196e-05,0.0005389042467875196
HACD4,-1.0437576,8.140562663253535e-05,0.0005356751776602779
RELB,-1.6914477,8.088167951674153e-05,0.0005325589637699171
PTPRB,-3.4332535,8.044617866630702e-05,0.000529893723596961
P2RY13,-4.1099157,8.005263929691463e-05,0.0005274782150991741
MALT1,-1.8032452,7.95364411630875e-05,0.000524252600116871
TMEM219,-0.40222585,7.839549840431809e-05,0.00051706418555921
CYLD,-0.7019061,7.667888832608488e-05,0.0005062660518023777
PCAT19,-3.0275717,7.518450031527607e-05,0.000496733079703951
XCL2,-2.9816043,7.433434471849988e-05,0.0004912813061697964
RAPGEF1,-1.4448856,7.129248711742048e-05,0.00047181180804534546
SIGLEC10,-4.0490413,7.014973802737578e-05,0.0004647183790748863
RABGAP1L,-0.94413763,6.789292249796949e-05,0.00045067881234134907
NXT1,-0.50433797,6.76033078705888e-05,0.00044890788225312973
BIRC2,-0.50480044,6.694837948300348e-05,0.00044485942460115386
TRGC2,-2.7474556,6.600891967509289e-05,0.00043891355382200755
IL1RN,-3.5868123,6.537915724697764e-05,0.00043487313592357053
GPR132,-2.693305,6.434470046414745e-05,0.0004281372252203273
USP36,-1.1533657,6.316081516981781e-05,0.0004208295316397688
ORAI1,-2.7306361,6.156124571625124e-05,0.00041045005536552453
TMBIM4,-0.35362092,5.814844543956882e-05,0.0003882223206223437
KMT2E-AS1,-1.4668292,5.803249745368184e-05,0.0003877115069433545
LAMTOR4,-0.4010899,5.76899254304816e-05,0.0003856849077912714
SCD,-3.1251867,5.6499768480516556e-05,0.0003778566149196995
ZDHHC12,-0.88087,5.441253330736789e-05,0.00036426940071142917
EGR2,-2.2889993,5.4271031017014094e-05,0.00036344584872497653
GGA2,-1.3354127,5.355497738038831e-05,0.00035889501201540383
MPDU1,-1.0579898,5.309090900234098e-05,0.0003560277806289319
SNHG9,-0.5838536,5.2632632742116305e-05,0.00035319550340460435
TTYH3,-2.442625,5.2566011805571004e-05,0.00035291091350080826
SH2D2A,-2.9062757,5.16886856180155e-05,0.00034745399542612673
OCIAD2,-0.63891655,5.120233122863849e-05,0.0003445380686575941
PTGS1,-2.284571,5.0006607571677995e-05,0.0003369533646587843
SNX2,-0.57997185,4.920976384711883e-05,0.0003318115146646264
BCAT1,-1.1133137,4.761601863877238e-05,0.00032139586628065315
IDH1,-0.961776,4.552234136765355e-05,0.0003077923920119684
TEX264,-0.5942179,4.500576089251115e-05,0.00030440428987566366
ASRGL1,-3.3326287,4.47866418483699e-05,0.0003032351763163392
CCDC88C,-3.7345953,4.360360140912797e-05,0.00029563241755388767
LDHA,-0.50002307,4.288376933605677e-05,0.000290952613072998
MMP19,-1.5905281,4.24944059068133e-05,0.00028860967493601485
DENND4A,-1.6230863,4.243275346143343e-05,0.00028832709119800586
AL357060.1,-2.877637,4.229468084480157e-05,0.00028755118076434597
TAPBPL,-0.9860139,4.1951095576095925e-05,0.0002853790538903848
LSM4,-0.5329688,4.06206045641379e-05,0.0002766478444544785
ATF7IP2,-1.6036372,4.005800798125466e-05,0.00027310005302615435
DUSP23,-0.6966297,3.9824810916389766e-05,0.00027169862326094916
CBLB,-0.8864149,3.8530208189349446e-05,0.0002631403103226776
SYNRG,-1.0255284,3.803706985505537e-05,0.00026022437978082764
CCR7,-4.2162776,3.716158847193343e-05,0.0002545005755956653
CRTAM,-3.7349358,3.6857008363247035e-05,0.0002526786954107961
SDCCAG8,-0.6877897,3.662398839930397e-05,0.00025125640610855357
ADAM8,-3.4121487,3.579247874554534e-05,0.0002458950793483272
DNAJC1,-0.684829,3.5210099933586854e-05,0.00024223267491049147
OXA1L,-0.48384887,3.509466418978911e-05,0.00024152302670620707
IL10,-2.7244785,3.435029485755089e-05,0.00023648301732813923
PCF11,-0.53567475,3.4304754129385954e-05,0.00023625221565393576
SEMA4A,-3.337819,3.3755356689363224e-05,0.00023255004317668522
PKN1,-1.0505729,3.340739330238963e-05,0.00023047584810932802
AC016831.7,-1.6224148,3.28900345934435e-05,0.00022706596214054988
SLC1A5,-0.75362927,3.228219617390018e-05,0.0002229478542926678
TPST2,-1.0462822,3.226103442707782e-05,0.0002228799925879143
MCOLN1,-1.1614741,3.223802044243863e-05,0.00022279928222819977
HHEX,-3.3677557,3.176935038028611e-05,0.00021963747087805398
BHLHE41,-2.5274053,2.9628439044353206e-05,0.00020526933350601575
TRAT1,-3.0299683,2.9460750561010627e-05,0.0002042515082971054
ARPC5L,-0.53762215,2.9312514906810593e-05,0.0002033672082207868
PMP22,-1.2057118,2.9100232854489382e-05,0.0002019656824514544
ENY2,-0.3518586,2.8499760203053108e-05,0.00019807786677710507
PAIP2,-0.30640644,2.807636932664925e-05,0.00019520423398181668
APOL6,-1.136793,2.8074551892975973e-05,0.00019520423398181668
DGKZ,-1.6749227,2.8044943489503848e-05,0.00019512373633780064
APOL3,-0.85748845,2.7170371308778973e-05,0.0001893068180982325
PRDM2,-0.8056271,2.6879598146891096e-05,0.00018734727357822502
TSTD1,-0.76875305,2.670835963924448e-05,0.00018621977561234928
KLRG1,-3.3402355,2.656642508629469e-05,0.00018529586734541544
ERAP2,-1.1379449,2.6479821067266082e-05,0.0001848229470445814
PARP1,-0.69514304,2.6034738412502305e-05,0.00018178090435604414
TMC8,-3.3976614,2.589722070747137e-05,0.00018088495685623517
RNF138,-1.3027507,2.571438087533668e-05,0.00017973556941730176
ABI3BP,-1.1024044,2.5117882951111253e-05,0.00017569114713082514
SEMA4D,-2.6413262,2.5100232198517934e-05,0.00017563016565382903
POU2F2,-2.79785,2.5087001877603774e-05,0.00017560008220628175
LSM8,-0.374811,2.3961016974564274e-05,0.00016783808897537683
OSER1,-0.58687687,2.3744052688898947e-05,0.000166377606546376
ZBTB1,-1.1264651,2.3630101575384702e-05,0.000165697238650219
C16orf54,-3.5325458,2.326900534069844e-05,0.00016322339743446763
ECHDC1,-0.74618363,2.222466785841454e-05,0.00015623218428035277
ABHD14A,-0.8606965,2.2169727138911604e-05,0.00015590170779874104
IGKC,-13.039683,2.127677146925909e-05,0.00014972937746190844
CHRDL1,-1.716367,2.1275933865989847e-05,0.00014972937746190844
SNX6,-0.47386146,2.080357421705197e-05,0.0001465567453442049
MVP,-0.5053906,2.0409666827122234e-05,0.000144091514956868
GPR137B,-1.6882945,2.0286441597652917e-05,0.00014327299378342372
ARID4B,-0.3480634,2.0157956923931845e-05,0.00014241672620853322
CLEC12A,-4.3667865,1.9821979366194302e-05,0.0001401941576611915
LINC00623,-0.8772214,1.960079210573e-05,0.00013872958041139785
APH1B,-1.1954921,1.903783303488701e-05,0.00013503675076910116
PFDN5,-0.5850856,1.874910041171032e-05,0.0001330847697816059
ATM,-0.8061726,1.8741799727075323e-05,0.0001330809917781708
RHBDF2,-2.0003278,1.8324536685102253e-05,0.00013021215768069407
FKBP5,-0.021171574,1.778091623870804e-05,0.0001264406419838978
CCDC57,-1.8554647,1.591046481126604e-05,0.0001134681026910094
CYGB,-1.330892,1.5880433045747824e-05,0.00011329501979154344
NCK1,-0.8162194,1.5629104525523987e-05,0.00011158295322471046
ELL2,-0.66087466,1.5280226060182468e-05,0.00010913178525074744
YIF1B,-1.1482615,1.5168187827479015e-05,0.00010837096986333299
PITPNC1,-2.0995324,1.4974003113025397e-05,0.00010706139971211104
SASH3,-3.5438797,1.4465281550514036e-05,0.00010346175549152674
CYBC1,-1.0807983,1.4176934271406445e-05,0.00010143627425196272
TECR,-0.4150838,1.3875576385090306e-05,9.938855478457035e-05
TTC39C,-2.0865538,1.3787041020430563e-05,9.886243637626028e-05
DBF4,-2.0390787,1.367282365311934e-05,9.807918959052626e-05
HNRNPH1,-0.32952043,1.3607115732505968e-05,9.764347063231108e-05
PDE3B,-2.7310758,1.3430692243417682e-05,9.648310956889971e-05
CDC42EP2,-1.4000906,1.3385469839011306e-05,9.620822483050442e-05
POLR2J3.1,-0.5496438,1.3329749546776401e-05,9.589811035079313e-05
RBP7,-3.0651672,1.3263568769046846e-05,9.549186713181951e-05
BCL2L11,-2.0098646,1.3249072456582983e-05,9.54224405279614e-05
RPGR,-1.9628072,1.3195399177471154e-05,9.507069938711537e-05
SGK3,-1.6616207,1.3185131829697867e-05,9.503154766697928e-05
SLC6A6,-2.5924053,1.2895782545291631e-05,9.30367570313701e-05
PLXDC2,-0.43448803,1.2800571764301936e-05,9.242924789926723e-05
PLEKHA2,-1.2155596,1.230116010334803e-05,8.895381020670429e-05
PIK3R5,-3.657958,1.190653045157948e-05,8.625873313889305e-05
RDH10,-2.1249566,1.1851025346362547e-05,8.588826404724674e-05
AKIRIN1,-0.6545653,1.1822209350845924e-05,8.571101779363295e-05
HIST1H1E,-1.3273761,1.1760969156858493e-05,8.52984786286063e-05
MAPKAPK3,-1.4283258,1.1689536853125996e-05,8.481168767755104e-05
SNCA,-2.3503785,1.1575855757725016e-05,8.401789439217028e-05
SELL,-3.0495884,1.1220232604372942e-05,8.146684396867828e-05
TALDO1,-0.6704947,1.097108977717313e-05,7.974623556331907e-05
SERINC5,-1.9547569,1.0900924085401516e-05,7.92948462327653e-05
CNOT8,-0.9614873,1.0814185494581689e-05,7.869301080476134e-05
TENT5C,-2.2858565,1.0243481213919591e-05,7.47614430690746e-05
PKIB,-3.6616108,1.023917106160127e-05,7.475773539294622e-05
ARHGEF3,-3.1356509,1.0204267182051991e-05,7.453057256073784e-05
TRA2A,-0.5159639,1.0193396019782467e-05,7.44788378078643e-05
SF3B5,-0.33082777,1.0035194846224666e-05,7.337746413777219e-05
XRN2,-0.48525828,9.93875415272493e-06,7.275345649697602e-05
ABHD3,-1.6501132,9.88505136343077e-06,7.241426226072124e-05
SPG21,-0.66404057,8.929138975522946e-06,6.563167496700267e-05
GLB1,-0.9632378,8.832856717364633e-06,6.499686705719439e-05
ZFP36L1,-0.61021495,8.692817253641162e-06,6.399033052830121e-05
DDX24,-0.3262775,8.349595762701409e-06,6.153289051208212e-05
BST1,-1.5036025,8.185854334842053e-06,6.0348806873514975e-05
KLF10,-0.518923,8.155098038771795e-06,6.014461276756602e-05
COMMD9,-1.0030031,8.141799059492719e-06,6.0069063079829585e-05
RPS6KA1,-3.7730956,8.08481603394301e-06,5.967104086313343e-05
C9orf72,-1.2022761,8.02490963424136e-06,5.9273393399118565e-05
EPB41,-1.6372081,8.015828334348916e-06,5.922856697105163e-05
KLHL6,-4.6356826,7.642005727750103e-06,5.6594017558953864e-05
MTSS1,-1.0377415,7.4673637873671895e-06,5.5405021429137235e-05
TLR4,-1.8245116,7.408982228196062e-06,5.4992604216984136e-05
DNPH1,-0.76088053,7.32217713439284e-06,5.4368824326447134e-05
TRMT1,-1.2395158,7.020113188184388e-06,5.214562353837606e-05
TUBA1C,-0.5616821,6.876175749174535e-06,5.113440528754527e-05
TET2,-1.6483712,6.853740834570115e-06,5.0986852928232155e-05
CRYL1,-0.94868773,6.446932450341862e-06,4.8069619203117826e-05
ENO1,-0.5485926,6.247351475442146e-06,4.661685947254022e-05
ATG3,-0.63951254,5.834078279204619e-06,4.359925774447785e-05
ACER3,-1.6598221,5.751949183435629e-06,4.301819126843338e-05
RAB5IF,-1.0992758,5.687820325303821e-06,4.258717564208824e-05
SRGAP2,-1.9356412,5.640271654453819e-06,4.224724619804609e-05
ADGRE2,-4.13995,5.612629400406842e-06,4.207225286725098e-05
OTOA,-3.6347566,5.587803861133508e-06,4.190213559023914e-05
CD72,-3.4079916,5.571117734095159e-06,4.179294806859177e-05
DDX39A,-0.7580103,5.444842071337085e-06,4.086125374298846e-05
P2RX4,-1.2951885,5.364145516217937e-06,4.030180708440087e-05
FAM45A,-1.0686399,5.346829621630455e-06,4.018706575707111e-05
BZW1,-0.25361553,5.305200455481991e-06,3.990468682313959e-05
PLEKHO2,-1.6456432,5.271649181442291e-06,3.969788058426592e-05
STX4,-0.7864814,5.262815006983725e-06,3.964653971927739e-05
CHST12,-0.7265043,5.080609939126103e-06,3.830327938002202e-05
RALGDS,-1.8967538,4.963126991278918e-06,3.7431915190842375e-05
NINJ2,-2.246096,4.933447909499779e-06,3.722235333713916e-05
HNRNPC,-0.32387298,4.799793286953186e-06,3.622784476317603e-05
MYLIP,-0.4348071,4.789667424995383e-06,3.616529988873242e-05
SULT1A1,-1.6097333,4.6472274834977335e-06,3.511675126077341e-05
RPS4X,-1.2804775,4.623289865639556e-06,3.494929847681851e-05
MCTP1,-3.4601586,4.491501542869256e-06,3.39791855851848e-05
PTBP1,-0.6174666,4.47569664290293e-06,3.3885694028786066e-05
CYB5R4,-1.2388672,4.255833001440873e-06,3.2258361015547584e-05
GIMAP6,-3.7094655,4.133519769767852e-06,3.13675282567254e-05
C20orf27,-1.0884049,4.101393202699546e-06,3.113575025153609e-05
ITK,-3.1622186,3.9404406087581185e-06,2.996014820162495e-05
MT1G,-2.3847554,3.934702379681897e-06,2.9928092142864785e-05
TGFB1,-0.78137624,3.8968815206825245e-06,2.966336990308161e-05
TWIST2,-1.4036603,3.846750271400739e-06,2.9293107605066353e-05
CSK,-1.6604598,3.825776495187003e-06,2.9157421318554343e-05
FGD2,-3.390678,3.7016921785694754e-06,2.8254142707699157e-05
JTB,-0.3109084,3.6690919663937327e-06,2.802707313256937e-05
KLF3,-0.63167083,3.637773915611481e-06,2.7798643889915643e-05
NXF1,-0.8952271,3.6124014590548727e-06,2.7615488914438922e-05
OAF,-1.8918743,3.525378222160042e-06,2.697120101327266e-05
BNIP3L,-0.7552781,3.480631113258625e-06,2.665998011254035e-05
SEPT1,-1.0313512,3.4529197885706162e-06,2.645803152099589e-05
SH3BP2,-2.2960904,3.417629483041757e-06,2.6208046371125985e-05
ARAP2,-2.9040172,3.3928377008840135e-06,2.6038241559243352e-05
RPL9,-0.52298164,3.3406045902398333e-06,2.5667435503437126e-05
CEBPD,-1.3472688,3.3161126974279275e-06,2.55177012524386e-05
NR4A1,-0.5384389,3.2702079090740055e-06,2.5185596517122248e-05
GFPT2,-1.8292731,3.234887720814876e-06,2.4923339485369156e-05
MPZL2,-3.8205352,3.1346438008106657e-06,2.4188919313790938e-05
PTAFR,-3.549612,3.1313773035163506e-06,2.4173200055649188e-05
PTPN18,-0.9323328,3.038056686513072e-06,2.3462007293880604e-05
SDS,-4.375801,2.990326699153144e-06,2.3111558002652954e-05
RPS6KA3,-1.1607444,2.913748326476655e-06,2.252855666346205e-05
NANS,-0.5621605,2.652877618260159e-06,2.0584403997723457e-05
